user_id,event_date,event,plan,segment
u_10444,2024-05-08,login,Free,신규
u_10447,2024-05-08,trial_start,Free,신규
u_10447,2024-05-08,login,Free,신규
u_10452,2024-05-08,login,Pro,신규
u_10459,2024-05-08,login,Free,신규
u_10464,2024-05-08,login,Free,신규
u_10484,2024-05-08,login,Basic,신규
u_10489,2024-05-08,payment,Free,신규
u_10490,2024-05-08,login,Free,신규
u_10493,2024-05-08,login,Basic,신규
u_10495,2024-05-08,payment,Pro,신규
u_10496,2024-05-08,login,Basic,신규
u_10500,2024-05-08,login,Free,신규
u_10503,2024-05-08,login,Basic,신규
u_10516,2024-05-08,trial_start,Free,신규
u_10524,2024-05-08,payment,Pro,신규
u_10527,2024-05-08,login,Free,신규
u_10530,2024-05-08,login,Pro,신규
u_10531,2024-05-08,trial_start,Basic,신규
u_10536,2024-05-08,login,Basic,신규
u_10537,2024-05-08,login,Basic,신규
u_10542,2024-05-08,cancel,Free,이탈위험
u_10547,2024-05-08,login,Free,신규
u_10549,2024-05-08,login,Basic,신규
u_10558,2024-05-08,login,Free,신규
u_10567,2024-05-08,signup,Basic,신규
u_10573,2024-05-08,trial_start,Free,신규
u_10574,2024-05-08,signup,Basic,신규
u_10577,2024-05-08,signup,Free,신규
u_10592,2024-05-08,signup,Free,신규
u_10594,2024-05-08,signup,Pro,신규
u_10596,2024-05-08,signup,Pro,신규
u_10601,2024-05-08,signup,Pro,신규
u_10604,2024-05-08,signup,Pro,신규
u_10608,2024-05-08,signup,Basic,신규
u_10614,2024-05-08,signup,Basic,신규
u_10615,2024-05-08,signup,Free,신규
u_10622,2024-05-08,signup,Pro,신규
u_10623,2024-05-08,signup,Basic,신규
u_10629,2024-05-08,signup,Free,신규
u_10644,2024-05-08,signup,Basic,신규
u_10645,2024-05-08,signup,Basic,신규
u_10647,2024-05-08,signup,Basic,신규
u_10649,2024-05-08,signup,Free,신규
u_10651,2024-05-08,signup,Free,신규
u_10664,2024-05-08,signup,Free,신규
u_10665,2024-05-08,signup,Free,신규
u_10670,2024-05-08,trial_start,Basic,신규
u_10673,2024-05-08,signup,Basic,신규
u_10675,2024-05-08,signup,Free,신규
u_10008,2024-05-09,login,Pro,기존
u_10033,2024-05-09,login,Free,기존
u_10044,2024-05-09,login,Basic,기존
u_10055,2024-05-09,login,Basic,기존
u_10063,2024-05-09,login,Free,기존
u_10071,2024-05-09,cancel,Free,이탈위험
u_10081,2024-05-09,login,Pro,기존
u_10088,2024-05-09,login,Basic,기존
u_10103,2024-05-09,login,Free,기존
u_10131,2024-05-09,login,Basic,기존
u_10131,2024-05-09,search_fail,Basic,기존
u_10149,2024-05-09,login,Free,기존
u_10167,2024-05-09,login,Basic,기존
u_10195,2024-05-09,login,Free,복귀
u_10195,2024-05-09,payment,Free,복귀
u_10201,2024-05-09,login,Free,기존
u_10207,2024-05-09,login,Free,기존
u_10230,2024-05-09,login,Basic,기존
u_10265,2024-05-09,login,Free,기존
u_10268,2024-05-09,login,Basic,기존
u_10274,2024-05-09,login,Free,기존
u_10275,2024-05-09,login,Basic,기존
u_10278,2024-05-09,search_fail,Pro,기존
u_10283,2024-05-09,login,Basic,기존
u_10297,2024-05-09,login,Free,기존
u_10298,2024-05-09,login,Free,기존
u_10300,2024-05-09,login,Free,기존
u_10301,2024-05-09,login,Pro,기존
u_10315,2024-05-09,cancel,Basic,이탈위험
u_10323,2024-05-09,login,Basic,기존
u_10361,2024-05-09,cancel,Pro,이탈위험
u_10363,2024-05-09,payment,Free,신규
u_10365,2024-05-09,login,Pro,기존
u_10366,2024-05-09,login,Basic,기존
u_10367,2024-05-09,login,Free,기존
u_10372,2024-05-09,login,Basic,이탈위험
u_10378,2024-05-09,cancel,Free,이탈위험
u_10401,2024-05-09,login,Pro,기존
u_10403,2024-05-09,login,Basic,기존
u_10408,2024-05-09,login,Basic,기존
u_10412,2024-05-09,cancel,Pro,이탈위험
u_10413,2024-05-09,login,Free,이탈위험
u_10420,2024-05-09,search_fail,Basic,기존
u_10424,2024-05-09,login,Pro,이탈위험
u_10425,2024-05-09,payment,Free,신규
u_10436,2024-05-09,login,Basic,기존
u_10441,2024-05-09,login,Pro,기존
u_10442,2024-05-09,login,Basic,기존
u_10446,2024-05-09,login,Free,이탈위험
u_10451,2024-05-09,login,Pro,신규
u_10458,2024-05-09,login,Free,신규
u_10465,2024-05-09,login,Basic,신규
u_10466,2024-05-09,login,Free,신규
u_10499,2024-05-09,search_fail,Basic,신규
u_10503,2024-05-09,payment,Basic,신규
u_10509,2024-05-09,login,Free,신규
u_10513,2024-05-09,login,Basic,신규
u_10513,2024-05-09,search_fail,Basic,신규
u_10514,2024-05-09,login,Basic,신규
u_10524,2024-05-09,login,Pro,신규
u_10526,2024-05-09,payment,Basic,신규
u_10533,2024-05-09,payment,Free,신규
u_10533,2024-05-09,login,Free,신규
u_10536,2024-05-09,search_fail,Basic,신규
u_10539,2024-05-09,cancel,Free,이탈위험
u_10540,2024-05-09,login,Free,신규
u_10556,2024-05-09,login,Basic,이탈위험
u_10563,2024-05-09,login,Basic,신규
u_10564,2024-05-09,signup,Basic,신규
u_10568,2024-05-09,signup,Basic,신규
u_10570,2024-05-09,signup,Pro,신규
u_10571,2024-05-09,signup,Basic,신규
u_10584,2024-05-09,signup,Free,신규
u_10585,2024-05-09,signup,Basic,신규
u_10587,2024-05-09,signup,Basic,신규
u_10591,2024-05-09,signup,Basic,신규
u_10595,2024-05-09,signup,Free,신규
u_10603,2024-05-09,trial_start,Free,신규
u_10605,2024-05-09,signup,Pro,신규
u_10610,2024-05-09,signup,Free,신규
u_10617,2024-05-09,trial_start,Pro,신규
u_10619,2024-05-09,signup,Basic,신규
u_10621,2024-05-09,trial_start,Basic,신규
u_10624,2024-05-09,signup,Free,신규
u_10625,2024-05-09,signup,Free,신규
u_10631,2024-05-09,signup,Basic,신규
u_10637,2024-05-09,trial_start,Free,신규
u_10643,2024-05-09,signup,Basic,신규
u_10646,2024-05-09,signup,Basic,신규
u_10648,2024-05-09,signup,Free,신규
u_10649,2024-05-09,trial_start,Free,신규
u_10650,2024-05-09,signup,Basic,신규
u_10656,2024-05-09,trial_start,Basic,신규
u_10659,2024-05-09,signup,Free,신규
u_10661,2024-05-09,signup,Basic,신규
u_10669,2024-05-09,signup,Free,신규
u_10671,2024-05-09,signup,Basic,신규
u_10672,2024-05-09,signup,Basic,신규
u_10676,2024-05-09,signup,Pro,신규
u_10005,2024-05-10,cancel,Basic,이탈위험
u_10012,2024-05-10,login,Pro,기존
u_10015,2024-05-10,login,Free,기존
u_10024,2024-05-10,login,Pro,기존
u_10026,2024-05-10,login,Pro,기존
u_10035,2024-05-10,login,Basic,기존
u_10037,2024-05-10,login,Free,기존
u_10048,2024-05-10,login,Basic,기존
u_10049,2024-05-10,login,Basic,기존
u_10050,2024-05-10,login,Free,기존
u_10053,2024-05-10,login,Basic,기존
u_10065,2024-05-10,login,Free,기존
u_10075,2024-05-10,login,Free,기존
u_10080,2024-05-10,login,Free,기존
u_10081,2024-05-10,search_fail,Pro,기존
u_10092,2024-05-10,login,Pro,기존
u_10102,2024-05-10,login,Basic,기존
u_10106,2024-05-10,login,Basic,기존
u_10125,2024-05-10,login,Pro,이탈위험
u_10134,2024-05-10,login,Pro,기존
u_10147,2024-05-10,login,Free,기존
u_10156,2024-05-10,login,Basic,기존
u_10164,2024-05-10,login,Basic,기존
u_10169,2024-05-10,login,Free,기존
u_10181,2024-05-10,login,Basic,기존
u_10185,2024-05-10,login,Basic,기존
u_10194,2024-05-10,login,Free,기존
u_10217,2024-05-10,cancel,Free,이탈위험
u_10232,2024-05-10,login,Basic,기존
u_10233,2024-05-10,cancel,Basic,이탈위험
u_10238,2024-05-10,search_fail,Basic,기존
u_10243,2024-05-10,cancel,Basic,이탈위험
u_10265,2024-05-10,search_fail,Free,기존
u_10266,2024-05-10,login,Basic,기존
u_10267,2024-05-10,search_fail,Free,기존
u_10272,2024-05-10,cancel,Basic,이탈위험
u_10281,2024-05-10,login,Basic,기존
u_10287,2024-05-10,login,Free,기존
u_10290,2024-05-10,login,Free,기존
u_10292,2024-05-10,login,Pro,기존
u_10295,2024-05-10,login,Basic,기존
u_10307,2024-05-10,login,Basic,기존
u_10316,2024-05-10,login,Basic,기존
u_10321,2024-05-10,login,Free,기존
u_10330,2024-05-10,login,Basic,기존
u_10332,2024-05-10,login,Free,기존
u_10341,2024-05-10,login,Pro,이탈위험
u_10349,2024-05-10,search_fail,Free,기존
u_10373,2024-05-10,login,Basic,기존
u_10382,2024-05-10,login,Basic,이탈위험
u_10384,2024-05-10,login,Basic,기존
u_10385,2024-05-10,login,Free,기존
u_10395,2024-05-10,login,Basic,기존
u_10396,2024-05-10,login,Basic,기존
u_10402,2024-05-10,login,Free,기존
u_10410,2024-05-10,login,Free,기존
u_10429,2024-05-10,cancel,Basic,이탈위험
u_10432,2024-05-10,login,Pro,기존
u_10437,2024-05-10,cancel,Free,이탈위험
u_10438,2024-05-10,login,Pro,기존
u_10439,2024-05-10,login,Free,기존
u_10445,2024-05-10,login,Basic,신규
u_10446,2024-05-10,search_fail,Free,이탈위험
u_10448,2024-05-10,payment,Pro,신규
u_10449,2024-05-10,search_fail,Basic,신규
u_10454,2024-05-10,cancel,Basic,이탈위험
u_10463,2024-05-10,search_fail,Basic,이탈위험
u_10467,2024-05-10,login,Pro,신규
u_10469,2024-05-10,login,Free,신규
u_10470,2024-05-10,cancel,Free,이탈위험
u_10487,2024-05-10,login,Pro,신규
u_10495,2024-05-10,login,Pro,신규
u_10506,2024-05-10,login,Free,이탈위험
u_10518,2024-05-10,cancel,Basic,이탈위험
u_10519,2024-05-10,cancel,Basic,이탈위험
u_10521,2024-05-10,login,Basic,신규
u_10523,2024-05-10,login,Free,신규
u_10529,2024-05-10,login,Free,신규
u_10535,2024-05-10,login,Basic,신규
u_10563,2024-05-10,payment,Basic,신규
u_10564,2024-05-10,trial_start,Basic,신규
u_10566,2024-05-10,signup,Free,신규
u_10569,2024-05-10,trial_start,Basic,신규
u_10571,2024-05-10,trial_start,Basic,신규
u_10572,2024-05-10,signup,Basic,신규
u_10575,2024-05-10,signup,Free,신규
u_10580,2024-05-10,trial_start,Basic,신규
u_10581,2024-05-10,signup,Free,신규
u_10585,2024-05-10,trial_start,Basic,신규
u_10588,2024-05-10,signup,Free,신규
u_10589,2024-05-10,signup,Basic,신규
u_10594,2024-05-10,trial_start,Pro,신규
u_10598,2024-05-10,signup,Free,신규
u_10599,2024-05-10,signup,Basic,신규
u_10600,2024-05-10,signup,Free,신규
u_10609,2024-05-10,trial_start,Basic,신규
u_10616,2024-05-10,signup,Free,신규
u_10618,2024-05-10,signup,Free,신규
u_10623,2024-05-10,trial_start,Basic,신규
u_10630,2024-05-10,signup,Basic,신규
u_10633,2024-05-10,signup,Free,신규
u_10636,2024-05-10,trial_start,Basic,신규
u_10638,2024-05-10,signup,Basic,신규
u_10639,2024-05-10,trial_start,Basic,신규
u_10640,2024-05-10,signup,Basic,신규
u_10652,2024-05-10,trial_start,Basic,신규
u_10657,2024-05-10,signup,Free,신규
u_10658,2024-05-10,signup,Basic,신규
u_10660,2024-05-10,signup,Free,신규
u_10662,2024-05-10,trial_start,Free,신규
u_10666,2024-05-10,signup,Basic,신규
u_10668,2024-05-10,signup,Basic,신규
u_10674,2024-05-10,signup,Pro,신규
u_10007,2024-05-11,login,Free,기존
u_10017,2024-05-11,login,Basic,기존
u_10043,2024-05-11,login,Basic,기존
u_10045,2024-05-11,login,Free,기존
u_10072,2024-05-11,login,Free,기존
u_10109,2024-05-11,login,Free,기존
u_10111,2024-05-11,login,Free,기존
u_10124,2024-05-11,login,Basic,기존
u_10137,2024-05-11,login,Basic,기존
u_10142,2024-05-11,login,Free,기존
u_10153,2024-05-11,login,Pro,기존
u_10161,2024-05-11,login,Free,기존
u_10180,2024-05-11,login,Basic,기존
u_10193,2024-05-11,login,Basic,기존
u_10221,2024-05-11,login,Free,기존
u_10239,2024-05-11,login,Basic,기존
u_10242,2024-05-11,login,Free,기존
u_10256,2024-05-11,login,Pro,기존
u_10262,2024-05-11,search_fail,Basic,기존
u_10263,2024-05-11,login,Basic,기존
u_10292,2024-05-11,search_fail,Pro,기존
u_10293,2024-05-11,search_fail,Pro,기존
u_10296,2024-05-11,login,Free,기존
u_10304,2024-05-11,login,Free,이탈위험
u_10305,2024-05-11,login,Pro,기존
u_10312,2024-05-11,login,Free,기존
u_10320,2024-05-11,login,Basic,기존
u_10334,2024-05-11,login,Basic,기존
u_10343,2024-05-11,search_fail,Free,기존
u_10345,2024-05-11,login,Basic,기존
u_10346,2024-05-11,search_fail,Basic,이탈위험
u_10347,2024-05-11,login,Pro,이탈위험
u_10349,2024-05-11,login,Free,기존
u_10350,2024-05-11,login,Basic,기존
u_10357,2024-05-11,login,Free,이탈위험
u_10358,2024-05-11,search_fail,Free,기존
u_10380,2024-05-11,login,Basic,기존
u_10386,2024-05-11,login,Pro,기존
u_10398,2024-05-11,login,Free,이탈위험
u_10407,2024-05-11,login,Pro,이탈위험
u_10425,2024-05-11,login,Free,기존
u_10427,2024-05-11,login,Free,기존
u_10435,2024-05-11,search_fail,Free,이탈위험
u_10440,2024-05-11,login,Pro,기존
u_10440,2024-05-11,search_fail,Pro,기존
u_10443,2024-05-11,login,Free,이탈위험
u_10460,2024-05-11,login,Basic,이탈위험
u_10462,2024-05-11,search_fail,Pro,신규
u_10466,2024-05-11,payment,Free,신규
u_10472,2024-05-11,login,Pro,신규
u_10474,2024-05-11,search_fail,Free,신규
u_10479,2024-05-11,payment,Free,신규
u_10488,2024-05-11,search_fail,Basic,신규
u_10506,2024-05-11,search_fail,Free,이탈위험
u_10508,2024-05-11,login,Pro,신규
u_10510,2024-05-11,login,Free,신규
u_10511,2024-05-11,payment,Free,신규
u_10527,2024-05-11,payment,Free,신규
u_10543,2024-05-11,payment,Free,신규
u_10545,2024-05-11,payment,Free,신규
u_10545,2024-05-11,login,Free,신규
u_10548,2024-05-11,login,Basic,신규
u_10559,2024-05-11,login,Free,신규
u_10566,2024-05-11,trial_start,Free,신규
u_10572,2024-05-11,trial_start,Basic,신규
u_10574,2024-05-11,trial_start,Basic,신규
u_10576,2024-05-11,trial_start,Free,신규
u_10581,2024-05-11,trial_start,Free,신규
u_10583,2024-05-11,trial_start,Free,신규
u_10590,2024-05-11,trial_start,Free,신규
u_10605,2024-05-11,trial_start,Pro,신규
u_10629,2024-05-11,trial_start,Free,신규
u_10630,2024-05-11,trial_start,Basic,신규
u_10631,2024-05-11,trial_start,Basic,신규
u_10632,2024-05-11,trial_start,Basic,신규
u_10665,2024-05-11,trial_start,Free,신규
u_10016,2024-05-12,login,Free,기존
u_10055,2024-05-12,search_fail,Basic,기존
u_10058,2024-05-12,login,Free,기존
u_10079,2024-05-12,login,Free,기존
u_10079,2024-05-12,search_fail,Free,기존
u_10095,2024-05-12,login,Free,기존
u_10100,2024-05-12,login,Basic,기존
u_10113,2024-05-12,login,Basic,기존
u_10114,2024-05-12,login,Free,기존
u_10120,2024-05-12,login,Free,기존
u_10122,2024-05-12,login,Free,기존
u_10139,2024-05-12,login,Free,기존
u_10148,2024-05-12,login,Free,기존
u_10166,2024-05-12,login,Pro,기존
u_10200,2024-05-12,login,Basic,기존
u_10211,2024-05-12,search_fail,Pro,기존
u_10219,2024-05-12,login,Basic,기존
u_10222,2024-05-12,login,Basic,기존
u_10224,2024-05-12,login,Basic,기존
u_10226,2024-05-12,login,Basic,기존
u_10239,2024-05-12,search_fail,Basic,기존
u_10253,2024-05-12,login,Free,기존
u_10257,2024-05-12,login,Pro,기존
u_10258,2024-05-12,login,Basic,기존
u_10267,2024-05-12,login,Free,기존
u_10271,2024-05-12,login,Basic,이탈위험
u_10275,2024-05-12,search_fail,Basic,기존
u_10297,2024-05-12,search_fail,Free,기존
u_10302,2024-05-12,login,Free,기존
u_10302,2024-05-12,search_fail,Free,기존
u_10318,2024-05-12,login,Pro,기존
u_10326,2024-05-12,login,Pro,기존
u_10327,2024-05-12,login,Pro,기존
u_10331,2024-05-12,login,Basic,이탈위험
u_10335,2024-05-12,login,Free,이탈위험
u_10336,2024-05-12,login,Basic,기존
u_10342,2024-05-12,login,Free,기존
u_10343,2024-05-12,login,Free,기존
u_10348,2024-05-12,login,Basic,기존
u_10351,2024-05-12,login,Free,기존
u_10354,2024-05-12,login,Basic,이탈위험
u_10355,2024-05-12,login,Free,기존
u_10358,2024-05-12,login,Free,기존
u_10363,2024-05-12,login,Free,기존
u_10369,2024-05-12,login,Basic,이탈위험
u_10376,2024-05-12,login,Basic,기존
u_10383,2024-05-12,login,Basic,기존
u_10387,2024-05-12,search_fail,Free,이탈위험
u_10388,2024-05-12,login,Basic,기존
u_10390,2024-05-12,login,Basic,기존
u_10394,2024-05-12,login,Pro,이탈위험
u_10409,2024-05-12,login,Free,기존
u_10418,2024-05-12,login,Pro,이탈위험
u_10423,2024-05-12,login,Free,기존
u_10428,2024-05-12,login,Free,기존
u_10449,2024-05-12,login,Basic,신규
u_10453,2024-05-12,login,Pro,신규
u_10456,2024-05-12,login,Free,이탈위험
u_10464,2024-05-12,search_fail,Free,신규
u_10468,2024-05-12,payment,Basic,신규
u_10468,2024-05-12,login,Basic,신규
u_10476,2024-05-12,login,Pro,신규
u_10479,2024-05-12,login,Free,신규
u_10488,2024-05-12,login,Basic,신규
u_10492,2024-05-12,login,Pro,신규
u_10497,2024-05-12,login,Free,이탈위험
u_10501,2024-05-12,payment,Free,신규
u_10502,2024-05-12,login,Pro,신규
u_10505,2024-05-12,payment,Free,신규
u_10511,2024-05-12,login,Free,신규
u_10515,2024-05-12,login,Free,신규
u_10516,2024-05-12,login,Free,신규
u_10534,2024-05-12,login,Basic,신규
u_10538,2024-05-12,login,Pro,신규
u_10541,2024-05-12,login,Basic,신규
u_10552,2024-05-12,login,Basic,신규
u_10588,2024-05-12,trial_start,Free,신규
u_10595,2024-05-12,trial_start,Free,신규
u_10663,2024-05-12,trial_start,Free,신규
u_10670,2024-05-12,payment,Basic,신규
u_10676,2024-05-12,trial_start,Pro,신규
u_10677,2024-05-12,trial_start,Basic,신규
u_10021,2024-05-13,login,Free,기존
u_10035,2024-05-13,login,Basic,기존
u_10063,2024-05-13,login,Free,기존
u_10088,2024-05-13,search_fail,Basic,기존
u_10097,2024-05-13,login,Basic,기존
u_10101,2024-05-13,login,Pro,기존
u_10124,2024-05-13,login,Basic,기존
u_10135,2024-05-13,login,Basic,기존
u_10139,2024-05-13,login,Free,기존
u_10147,2024-05-13,login,Free,기존
u_10148,2024-05-13,login,Free,기존
u_10158,2024-05-13,login,Basic,기존
u_10160,2024-05-13,login,Pro,기존
u_10203,2024-05-13,login,Basic,기존
u_10242,2024-05-13,login,Free,기존
u_10246,2024-05-13,login,Pro,기존
u_10269,2024-05-13,login,Free,기존
u_10271,2024-05-13,cancel,Basic,이탈위험
u_10283,2024-05-13,search_fail,Basic,기존
u_10290,2024-05-13,login,Free,기존
u_10295,2024-05-13,login,Basic,기존
u_10307,2024-05-13,login,Basic,기존
u_10312,2024-05-13,login,Free,기존
u_10313,2024-05-13,login,Pro,기존
u_10317,2024-05-13,login,Pro,기존
u_10338,2024-05-13,login,Free,기존
u_10357,2024-05-13,cancel,Free,이탈위험
u_10383,2024-05-13,login,Basic,기존
u_10385,2024-05-13,login,Free,기존
u_10388,2024-05-13,login,Basic,기존
u_10394,2024-05-13,cancel,Pro,이탈위험
u_10397,2024-05-13,cancel,Basic,이탈위험
u_10401,2024-05-13,login,Pro,기존
u_10407,2024-05-13,cancel,Pro,이탈위험
u_10409,2024-05-13,login,Free,기존
u_10413,2024-05-13,cancel,Free,이탈위험
u_10418,2024-05-13,cancel,Pro,이탈위험
u_10436,2024-05-13,login,Basic,기존
u_10460,2024-05-13,cancel,Basic,이탈위험
u_10469,2024-05-13,login,Free,기존
u_10489,2024-05-13,login,Free,기존
u_10496,2024-05-13,payment,Basic,신규
u_10505,2024-05-13,search_fail,Free,기존
u_10506,2024-05-13,cancel,Free,이탈위험
u_10508,2024-05-13,login,Pro,기존
u_10509,2024-05-13,login,Free,기존
u_10512,2024-05-13,login,Free,기존
u_10515,2024-05-13,login,Free,이탈위험
u_10529,2024-05-13,login,Free,기존
u_10530,2024-05-13,login,Pro,기존
u_10538,2024-05-13,payment,Pro,신규
u_10538,2024-05-13,login,Pro,기존
u_10554,2024-05-13,login,Free,기존
u_10562,2024-05-13,payment,Pro,신규
u_10566,2024-05-13,login,Free,신규
u_10573,2024-05-13,login,Free,신규
u_10574,2024-05-13,login,Basic,신규
u_10575,2024-05-13,login,Free,신규
u_10583,2024-05-13,payment,Free,신규
u_10587,2024-05-13,login,Basic,신규
u_10596,2024-05-13,login,Pro,신규
u_10598,2024-05-13,login,Free,신규
u_10598,2024-05-13,search_fail,Free,신규
u_10608,2024-05-13,trial_start,Basic,신규
u_10613,2024-05-13,login,Basic,신규
u_10617,2024-05-13,login,Pro,신규
u_10619,2024-05-13,trial_start,Basic,신규
u_10621,2024-05-13,login,Basic,신규
u_10622,2024-05-13,trial_start,Pro,신규
u_10627,2024-05-13,login,Basic,신규
u_10629,2024-05-13,login,Free,신규
u_10632,2024-05-13,login,Basic,신규
u_10634,2024-05-13,login,Free,신규
u_10642,2024-05-13,login,Pro,신규
u_10643,2024-05-13,trial_start,Basic,신규
u_10644,2024-05-13,login,Basic,신규
u_10653,2024-05-13,login,Pro,신규
u_10657,2024-05-13,trial_start,Free,신규
u_10664,2024-05-13,login,Free,신규
u_10665,2024-05-13,login,Free,신규
u_10675,2024-05-13,search_fail,Free,신규
u_10676,2024-05-13,login,Pro,신규
u_10677,2024-05-13,login,Basic,신규
u_10703,2024-05-13,signup,Free,신규
u_10705,2024-05-13,signup,Free,신규
u_10713,2024-05-13,signup,Free,신규
u_10721,2024-05-13,signup,Pro,신규
