Order ID,Order Date,State/Province,Region,Country/Region,Category,Segment,Sales,Quantity,Discount,Profit,Order Year
US-2024-165624,2024-08-23,Georgia,South,United States,Office Supplies,Consumer,21.400000000000002,5,0.0,9.629999999999999,2024
US-2024-114468,2024-08-23,Illinois,Central,United States,Office Supplies,Consumer,31.680000000000003,4,0.2,2.7719999999999994,2024
US-2024-165624,2024-08-23,Georgia,South,United States,Technology,Consumer,251.91,9,0.0,47.86289999999998,2024
US-2024-113740,2024-08-24,New York,East,United States,Furniture,Consumer,14.91,3,0.0,4.6221,2024
US-2024-139584,2024-08-24,New York,East,United States,Furniture,Corporate,284.364,2,0.4,-75.83040000000005,2024
US-2024-146563,2024-08-24,Texas,Central,United States,Furniture,Consumer,918.7849999999999,5,0.3,-118.12950000000006,2024
US-2024-169299,2024-08-24,Oregon,West,United States,Office Supplies,Consumer,7.151999999999999,3,0.2,0.7152000000000003,2024
US-2024-146563,2024-08-24,Texas,Central,United States,Office Supplies,Consumer,2.7239999999999993,3,0.8,-4.222200000000001,2024
US-2024-123939,2024-08-24,Ohio,East,United States,Office Supplies,Consumer,6.911999999999999,3,0.2,2.5056000000000003,2024
US-2024-146563,2024-08-24,Texas,Central,United States,Office Supplies,Consumer,999.432,7,0.2,124.92899999999986,2024
US-2024-146563,2024-08-24,Texas,Central,United States,Office Supplies,Consumer,724.08,14,0.2,-135.7650000000001,2024
US-2024-123939,2024-08-24,Ohio,East,United States,Office Supplies,Consumer,435.504,3,0.2,48.99419999999992,2024
US-2024-139584,2024-08-24,New York,East,United States,Technology,Corporate,26.0,2,0.0,11.7,2024
US-2024-102491,2024-08-24,Kentucky,South,United States,Technology,Consumer,79.96,4,0.0,18.3908,2024
US-2024-102491,2024-08-24,Kentucky,South,United States,Technology,Consumer,3080.0,7,0.0,1416.7999999999997,2024
US-2024-123939,2024-08-24,Ohio,East,United States,Technology,Consumer,26.982,3,0.4,4.0473,2024
US-2024-102491,2024-08-24,Kentucky,South,United States,Technology,Consumer,587.97,3,0.0,170.51129999999998,2024
US-2024-139759,2024-08-25,California,West,United States,Furniture,Home Office,40.784,1,0.2,4.588199999999999,2024
US-2024-168809,2024-08-25,Texas,Central,United States,Furniture,Consumer,20.104,2,0.6,-16.5858,2024
US-2024-168809,2024-08-25,Texas,Central,United States,Furniture,Consumer,7.880000000000001,5,0.6,-3.9399999999999995,2024
US-2024-139759,2024-08-25,California,West,United States,Office Supplies,Home Office,105.96,4,0.0,29.668800000000005,2024
US-2024-168809,2024-08-25,Texas,Central,United States,Office Supplies,Consumer,3.7979999999999987,1,0.8,-6.0768,2024
US-2024-113040,2024-08-27,California,West,United States,Office Supplies,Home Office,5.104,1,0.2,1.6587999999999996,2024
US-2024-101707,2024-08-27,California,West,United States,Office Supplies,Consumer,3.08,1,0.0,1.4784,2024
US-2024-101707,2024-08-27,California,West,United States,Office Supplies,Consumer,114.2,5,0.0,52.532,2024
US-2024-126445,2024-08-27,California,West,United States,Office Supplies,Consumer,484.65000000000003,3,0.0,92.08350000000002,2024
US-2024-101707,2024-08-27,California,West,United States,Office Supplies,Consumer,32.94,3,0.0,9.223200000000002,2024
US-2024-121188,2024-08-28,California,West,United States,Furniture,Consumer,307.666,2,0.15,28.956799999999973,2024
US-2024-121188,2024-08-28,California,West,United States,Furniture,Consumer,4.16,2,0.0,1.7472000000000003,2024
US-2024-166219,2024-08-28,Texas,Central,United States,Furniture,Corporate,103.48100000000001,1,0.3,-16.261300000000006,2024
US-2024-121188,2024-08-28,California,West,United States,Office Supplies,Consumer,41.36,5,0.2,13.959,2024
US-2024-121188,2024-08-28,California,West,United States,Office Supplies,Consumer,728.82,9,0.0,29.15279999999997,2024
US-2024-121188,2024-08-28,California,West,United States,Office Supplies,Consumer,892.35,5,0.0,267.7049999999999,2024
US-2024-107902,2024-08-28,Connecticut,East,United States,Office Supplies,Corporate,470.35999999999996,11,0.0,122.2936,2024
US-2024-100377,2024-08-28,Illinois,Central,United States,Technology,Corporate,2799.9600000000005,5,0.2,874.9874999999998,2024
US-2024-121188,2024-08-28,California,West,United States,Technology,Consumer,43.176,3,0.2,15.1116,2024
US-2024-166219,2024-08-28,Texas,Central,United States,Technology,Corporate,1099.96,5,0.2,82.49699999999996,2024
US-2024-108532,2024-08-29,Michigan,Central,United States,Technology,Home Office,114.52,7,0.0,11.451999999999995,2024
US-2024-108532,2024-08-29,Michigan,Central,United States,Technology,Home Office,131.98,2,0.0,35.634600000000006,2024
US-2024-111514,2024-08-31,California,West,United States,Furniture,Corporate,1552.831,7,0.15,200.95460000000008,2024
US-2024-111514,2024-08-31,California,West,United States,Office Supplies,Corporate,137.24,5,0.2,46.3185,2024
US-2024-112319,2024-08-31,California,West,United States,Office Supplies,Consumer,58.32000000000001,9,0.0,27.9936,2024
US-2024-142139,2024-08-31,Texas,Central,United States,Office Supplies,Home Office,20.96,4,0.2,6.811999999999999,2024
US-2024-111514,2024-08-31,California,West,United States,Technology,Corporate,36.51,1,0.0,15.699300000000001,2024
US-2024-111514,2024-08-31,California,West,United States,Technology,Corporate,239.976,3,0.2,80.99189999999999,2024
US-2024-157805,2024-08-31,California,West,United States,Technology,Home Office,555.96,5,0.2,41.697,2024
US-2024-104626,2024-09-01,Massachusetts,East,United States,Furniture,Home Office,60.74,1,0.0,15.185000000000002,2024
US-2024-104626,2024-09-01,Massachusetts,East,United States,Furniture,Home Office,124.36,2,0.0,27.3592,2024
US-2024-104626,2024-09-01,Massachusetts,East,United States,Office Supplies,Home Office,114.60000000000001,5,0.0,51.57,2024
US-2024-137946,2024-09-01,California,West,United States,Office Supplies,Consumer,4.752000000000001,1,0.2,1.6037999999999997,2024
US-2024-137946,2024-09-01,California,West,United States,Office Supplies,Consumer,14.368000000000002,4,0.2,4.489999999999998,2024
US-2024-104626,2024-09-01,Massachusetts,East,United States,Office Supplies,Home Office,1088.76,6,0.0,315.74039999999985,2024
US-2024-137946,2024-09-01,California,West,United States,Technology,Consumer,959.984,2,0.2,335.99440000000004,2024
US-2024-146745,2024-09-03,California,West,United States,Furniture,Home Office,129.568,2,0.2,-12.956799999999994,2024
US-2024-113215,2024-09-03,Arizona,West,United States,Furniture,Corporate,238.15200000000004,3,0.2,89.30699999999999,2024
US-2024-121608,2024-09-03,Connecticut,East,United States,Office Supplies,Corporate,137.62,2,0.0,60.552800000000005,2024
US-2024-146745,2024-09-03,California,West,United States,Office Supplies,Home Office,6.368,2,0.2,2.1492,2024
US-2024-149734,2024-09-03,North Carolina,South,United States,Office Supplies,Corporate,200.98400000000004,7,0.2,62.807499999999976,2024
US-2024-138303,2024-09-03,Pennsylvania,East,United States,Office Supplies,Consumer,52.512,6,0.2,19.692,2024
US-2024-169537,2024-09-03,Michigan,Central,United States,Office Supplies,Consumer,7.5,2,0.0,3.5999999999999996,2024
US-2024-130204,2024-09-03,California,West,United States,Office Supplies,Corporate,31.44,3,0.0,8.488800000000001,2024
US-2024-104185,2024-09-03,New York,East,United States,Office Supplies,Corporate,120.33,1,0.0,31.285799999999995,2024
US-2024-138303,2024-09-03,Pennsylvania,East,United States,Office Supplies,Consumer,36.336000000000006,3,0.2,-7.267200000000004,2024
US-2024-138303,2024-09-03,Pennsylvania,East,United States,Office Supplies,Consumer,666.248,1,0.2,-149.9058,2024
US-2024-130204,2024-09-03,California,West,United States,Technology,Corporate,17.9,2,0.0,3.400999999999998,2024
US-2024-130204,2024-09-03,California,West,United States,Technology,Corporate,129.45,5,0.0,46.602,2024
US-2024-121608,2024-09-03,Connecticut,East,United States,Technology,Corporate,100.49,1,0.0,25.122500000000002,2024
US-2024-101924,2024-09-04,Oregon,West,United States,Office Supplies,Corporate,9.762,2,0.7,-6.833400000000001,2024
US-2024-113523,2024-09-04,Pennsylvania,East,United States,Office Supplies,Corporate,7.656000000000001,4,0.7,-6.124799999999999,2024
US-2024-142755,2024-09-04,Georgia,South,United States,Office Supplies,Consumer,15.28,2,0.0,7.4872,2024
US-2024-142755,2024-09-04,Georgia,South,United States,Office Supplies,Consumer,4.36,2,0.0,2.0492,2024
US-2024-142755,2024-09-04,Georgia,South,United States,Office Supplies,Consumer,279.9,5,0.0,137.151,2024
US-2024-159863,2024-09-04,Texas,Central,United States,Technology,Corporate,134.376,3,0.2,6.718800000000009,2024
US-2024-142755,2024-09-04,Georgia,South,United States,Technology,Consumer,619.9499999999999,5,0.0,111.59099999999995,2024
US-2024-130785,2024-09-05,California,West,United States,Furniture,Consumer,411.332,4,0.15,-4.839199999999977,2024
US-2024-130785,2024-09-05,California,West,United States,Furniture,Consumer,293.199,3,0.15,-20.696400000000025,2024
US-2024-135510,2024-09-05,Virginia,South,United States,Furniture,Home Office,67.96,4,0.0,12.232799999999997,2024
US-2024-105158,2024-09-05,Minnesota,Central,United States,Furniture,Corporate,6.16,2,0.0,2.9568,2024
US-2024-162621,2024-09-05,Texas,Central,United States,Office Supplies,Home Office,16.269999999999996,5,0.8,-25.218500000000006,2024
US-2024-130785,2024-09-05,California,West,United States,Office Supplies,Consumer,28.752000000000002,6,0.2,9.7038,2024
US-2024-162621,2024-09-05,Texas,Central,United States,Office Supplies,Home Office,4.469999999999999,3,0.8,-7.822500000000002,2024
US-2024-105158,2024-09-05,Minnesota,Central,United States,Office Supplies,Corporate,36.839999999999996,3,0.0,17.314799999999998,2024
US-2024-162621,2024-09-05,Texas,Central,United States,Office Supplies,Home Office,69.12,9,0.2,-14.687999999999999,2024
US-2024-150791,2024-09-06,New York,East,United States,Furniture,Home Office,271.764,2,0.1,60.39199999999997,2024
US-2024-138002,2024-09-06,Washington,West,United States,Furniture,Home Office,191.82,3,0.0,74.8098,2024
US-2024-151435,2024-09-06,Louisiana,South,United States,Furniture,Consumer,85.98,1,0.0,22.354800000000004,2024
US-2024-109015,2024-09-06,New York,East,United States,Office Supplies,Corporate,8.39,1,0.0,2.0975,2024
US-2024-138002,2024-09-06,Washington,West,United States,Office Supplies,Home Office,6.096,2,0.2,2.1336,2024
US-2024-169572,2024-09-06,Virginia,South,United States,Office Supplies,Corporate,46.62,9,0.0,21.445199999999996,2024
US-2024-133977,2024-09-06,Florida,South,United States,Office Supplies,Home Office,3.444000000000001,1,0.7,-2.5256,2024
US-2024-160696,2024-09-06,Tennessee,South,United States,Office Supplies,Corporate,7.240000000000001,5,0.2,1.1764999999999992,2024
US-2024-143238,2024-09-06,California,West,United States,Technology,Corporate,46.32,4,0.0,18.0648,2024
US-2024-109015,2024-09-06,New York,East,United States,Technology,Corporate,337.98,2,0.0,101.39399999999998,2024
US-2024-122623,2024-09-07,Texas,Central,United States,Furniture,Consumer,47.51599999999999,2,0.3,-2.0364000000000004,2024
US-2024-164084,2024-09-07,New York,East,United States,Furniture,Corporate,481.176,2,0.4,-120.29400000000004,2024
US-2024-105599,2024-09-07,New York,East,United States,Furniture,Consumer,27.414,3,0.4,-14.163900000000005,2024
US-2024-161445,2024-09-07,North Carolina,South,United States,Office Supplies,Corporate,140.736,4,0.2,12.314400000000006,2024
US-2024-164084,2024-09-07,New York,East,United States,Office Supplies,Corporate,6.096,2,0.2,2.0573999999999995,2024
US-2024-102876,2024-09-07,Pennsylvania,East,United States,Office Supplies,Corporate,4.923000000000001,3,0.7,-3.9383999999999997,2024
US-2024-102876,2024-09-07,Pennsylvania,East,United States,Office Supplies,Corporate,9.522,1,0.7,-6.9827999999999975,2024
US-2024-164084,2024-09-07,New York,East,United States,Office Supplies,Corporate,7.24,4,0.0,2.3891999999999998,2024
US-2024-105599,2024-09-07,New York,East,United States,Office Supplies,Consumer,13.96,2,0.0,0.27919999999999945,2024
US-2024-164084,2024-09-07,New York,East,United States,Office Supplies,Corporate,70.26,3,0.0,18.9702,2024
US-2024-110744,2024-09-07,California,West,United States,Office Supplies,Consumer,671.93,7,0.0,20.157899999999998,2024
US-2024-164084,2024-09-07,New York,East,United States,Technology,Corporate,90.0,5,0.0,16.199999999999992,2024
US-2024-140557,2024-09-07,New York,East,United States,Technology,Home Office,559.93,7,0.0,167.97899999999996,2024
US-2024-102876,2024-09-07,Pennsylvania,East,United States,Technology,Corporate,791.9639999999999,6,0.4,-131.9940000000002,2024
US-2024-151624,2024-09-08,Alabama,South,United States,Furniture,Corporate,21.36,8,0.0,8.1168,2024
US-2024-162166,2024-09-08,California,West,United States,Office Supplies,Consumer,26.400000000000002,5,0.0,11.879999999999999,2024
US-2024-162166,2024-09-08,California,West,United States,Office Supplies,Consumer,41.88,6,0.0,0.8375999999999983,2024
CA-2024-153071,2024-09-08,Quebec,East,Canada,Office Supplies,Corporate,6.68,2,0.0,2.0,2024
US-2024-147242,2024-09-10,Massachusetts,East,United States,Furniture,Corporate,361.96,2,0.0,83.25079999999997,2024
US-2024-139374,2024-09-10,Texas,Central,United States,Furniture,Corporate,179.886,1,0.3,-2.569800000000029,2024
US-2024-108672,2024-09-10,California,West,United States,Furniture,Corporate,106.68,6,0.0,33.07079999999999,2024
US-2024-147242,2024-09-10,Massachusetts,East,United States,Office Supplies,Corporate,61.96,2,0.0,16.1096,2024
US-2024-136658,2024-09-10,New York,East,United States,Office Supplies,Consumer,6.08,2,0.0,2.0671999999999997,2024
US-2024-168186,2024-09-10,Oklahoma,Central,United States,Office Supplies,Consumer,14.940000000000001,3,0.0,7.021800000000001,2024
US-2024-147242,2024-09-10,Massachusetts,East,United States,Office Supplies,Corporate,278.82,9,0.0,125.469,2024
US-2024-117772,2024-09-10,Washington,West,United States,Office Supplies,Consumer,353.88,6,0.0,17.69399999999999,2024
US-2024-132906,2024-09-10,California,West,United States,Office Supplies,Consumer,51.52,4,0.0,1.5456000000000003,2024
US-2024-126186,2024-09-11,Colorado,West,United States,Furniture,Corporate,24.64,4,0.2,4.003999999999998,2024
US-2024-132465,2024-09-11,New York,East,United States,Furniture,Corporate,210.68,2,0.0,50.563199999999995,2024
US-2024-125934,2024-09-11,New Jersey,East,United States,Furniture,Home Office,8.92,4,0.0,3.9248000000000003,2024
US-2024-125934,2024-09-11,New Jersey,East,United States,Office Supplies,Home Office,111.04,4,0.0,29.980800000000002,2024
US-2024-153794,2024-09-11,California,West,United States,Office Supplies,Corporate,265.85999999999996,7,0.0,79.75799999999997,2024
US-2024-165057,2024-09-11,California,West,United States,Office Supplies,Consumer,181.35,9,0.0,48.9645,2024
US-2024-125934,2024-09-11,New Jersey,East,United States,Office Supplies,Home Office,209.6,4,0.0,96.416,2024
US-2024-125934,2024-09-11,New Jersey,East,United States,Office Supplies,Home Office,31.049999999999997,3,0.0,14.904,2024
US-2024-165057,2024-09-11,California,West,United States,Office Supplies,Consumer,8.64,3,0.0,4.2336,2024
US-2024-125934,2024-09-11,New Jersey,East,United States,Office Supplies,Home Office,38.88,6,0.0,18.6624,2024
US-2024-132465,2024-09-11,New York,East,United States,Office Supplies,Corporate,772.68,4,0.0,108.17520000000002,2024
US-2024-132465,2024-09-11,New York,East,United States,Office Supplies,Corporate,78.8,1,0.0,1.5760000000000076,2024
US-2024-132465,2024-09-11,New York,East,United States,Technology,Corporate,19.99,1,0.0,6.796599999999998,2024
US-2024-102016,2024-09-12,New York,East,United States,Office Supplies,Consumer,9.26,2,0.0,3.0557999999999996,2024
US-2024-102016,2024-09-12,New York,East,United States,Office Supplies,Consumer,27.18,1,0.0,12.7746,2024
US-2024-102016,2024-09-12,New York,East,United States,Office Supplies,Consumer,1.24,1,0.0,0.5828,2024
US-2024-166464,2024-09-12,New York,East,United States,Office Supplies,Consumer,12.6,4,0.0,6.048,2024
US-2024-102016,2024-09-12,New York,East,United States,Office Supplies,Consumer,20.7,2,0.0,9.936,2024
US-2024-102016,2024-09-12,New York,East,United States,Office Supplies,Consumer,28.900000000000002,5,0.0,14.161000000000001,2024
US-2024-102016,2024-09-12,New York,East,United States,Office Supplies,Consumer,105.98,2,0.0,4.239199999999997,2024
US-2024-128993,2024-09-12,Washington,West,United States,Technology,Consumer,21.98,2,0.0,8.5722,2024
US-2024-166464,2024-09-12,New York,East,United States,Technology,Consumer,479.98400000000004,2,0.2,59.99799999999996,2024
US-2024-115567,2024-09-13,Indiana,Central,United States,Furniture,Consumer,1516.2,7,0.0,394.212,2024
US-2024-129007,2024-09-13,California,West,United States,Furniture,Corporate,717.72,3,0.2,71.77200000000002,2024
US-2024-136728,2024-09-13,Illinois,Central,United States,Furniture,Consumer,170.072,4,0.3,-12.147999999999996,2024
US-2024-129007,2024-09-13,California,West,United States,Furniture,Corporate,207.35,5,0.0,24.88199999999999,2024
US-2024-118843,2024-09-13,Georgia,South,United States,Furniture,Consumer,129.93,3,0.0,12.992999999999988,2024
US-2024-129007,2024-09-13,California,West,United States,Furniture,Corporate,44.67,3,0.0,12.060900000000002,2024
US-2024-129007,2024-09-13,California,West,United States,Furniture,Corporate,131.88,7,0.0,55.3896,2024
US-2024-138457,2024-09-13,North Carolina,South,United States,Office Supplies,Consumer,13.092000000000002,4,0.7,-10.037199999999999,2024
